2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.950000000000000000e+02,2.990000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
2.990000000000000000e+02,2.950000000000000000e+02,-2.990000000000000000e+02
