2.505657806297197112e+02,3.000000000000000000e+02,4.494600212934301453e+01,2.518248957434475415e+02,-1.687015454706676394e+02
2.506390228172197112e+02,3.000000000000000000e+02,4.494619286420629578e+01,2.517488930094383477e+02,-1.699586789545543581e+02
2.506024017234697112e+02,3.000000000000000000e+02,3.784170067670629578e+01,2.557011017761839184e+02,-1.624025266108043581e+02
2.554089202781572112e+02,3.000000000000000000e+02,5.725727987298137123e+01,2.617161164246214184e+02,-1.687013547358043581e+02
2.505657806297197112e+02,3.000000000000000000e+02,4.414987481000707703e+01,2.611275118628323071e+02,-1.508012421236172997e+02
2.411862029930009612e+02,2.999957084655761719e+02,3.869008934858129578e+01,2.568729767761839184e+02,-1.686525266108043581e+02
2.475605621238603362e+02,3.000000000000000000e+02,5.725727987298137123e+01,2.611275118628323071e+02,-1.687015454706676394e+02
2.505657806297197112e+02,3.000000000000000000e+02,3.115230992147735378e+01,2.518248957434475415e+02,-1.562011640009410769e+02
2.408886566062822112e+02,3.000000000000000000e+02,4.499521172406957703e+01,2.611275118628323071e+02,-1.695680539545543581e+02
2.505612029930009612e+02,2.999997138977050781e+02,3.115230992147735378e+01,2.438127687859223443e+02,-1.687013547358043581e+02
2.505657806297197112e+02,2.984657123621807386e+02,3.703603661420629578e+01,2.568729767761839184e+02,-1.687013547358043581e+02
2.505652084251298675e+02,3.000000000000000000e+02,4.494619286420629578e+01,2.568726906738889966e+02,-1.695527951654918581e+02
2.494122161765947112e+02,2.999997138977050781e+02,4.494600212934301453e+01,2.518246096411526196e+02,-1.687013547358043581e+02
2.505657806297197112e+02,3.000000000000000000e+02,4.499521172406957703e+01,2.518246096411526196e+02,-1.687013547358043581e+02
2.544578399607567007e+02,3.000000000000000000e+02,5.726338338860637123e+01,2.654715432826374126e+02,-1.687013547358043581e+02
2.505654945274247893e+02,3.000000000000000000e+02,3.703584587934301453e+01,2.568729767761839184e+02,-1.687013547358043581e+02
2.494122161765947112e+02,3.000000000000000000e+02,4.494581139447973328e+01,2.568729767761839184e+02,-1.682125012812145144e+02
2.458413734336747893e+02,3.000000000000000000e+02,4.414968407514379578e+01,2.568775544129026684e+02,-1.679201047358043581e+02
2.493847503562822112e+02,3.000000000000000000e+02,4.494600212934301453e+01,2.521221560278713696e+02,-1.703554074701793581e+02
2.505654945274247893e+02,3.000000000000000000e+02,5.124521172406957703e+01,2.568732628784788403e+02,-1.703615109858043581e+02
2.458413734336747893e+02,3.000000000000000000e+02,3.115230992147735378e+01,2.438130548882172661e+02,-1.508006699190274560e+02
2.505657806297197112e+02,3.000000000000000000e+02,4.494619286420629578e+01,2.611269396582424633e+02,-1.687013547358043581e+02
2.458759918113603362e+02,2.999954223632812500e+02,1.744957483194752967e+01,2.564332375488889966e+02,-1.703615109858043581e+02
2.506390228172197112e+02,3.000000000000000000e+02,4.494600212934301453e+01,2.611269396582424633e+02,-1.508008606538907372e+02
2.505657806297197112e+02,2.999957084655761719e+02,4.494314110639379578e+01,2.611269396582424633e+02,-1.508010513887540185e+02
2.505657806297197112e+02,3.000000000000000000e+02,4.494619286420629578e+01,2.568729767761839184e+02,-1.687013547358043581e+02
2.505654945274247893e+02,3.000000000000000000e+02,4.494295037153051453e+01,2.564332375488889966e+02,-1.687013547358043581e+02
2.505657806297197112e+02,3.000000000000000000e+02,4.499502098920629578e+01,2.518248957434475415e+02,-1.687015454706676394e+02
2.482208862205400237e+02,2.984605625208721449e+02,3.115230992147735378e+01,2.521984464628811793e+02,-1.707399289545543581e+02
2.505657806297197112e+02,3.000000000000000000e+02,4.494581139447973328e+01,2.564332375488889966e+02,-1.687013547358043581e+02
2.505660667320146331e+02,3.000000000000000000e+02,3.115230992147735378e+01,2.611275118628323071e+02,-1.687013547358043581e+02
2.505657806297197112e+02,2.984602764185772230e+02,3.115230992147735378e+01,2.568732628784788403e+02,-1.687013547358043581e+02
2.505680694480790862e+02,2.999997138977050781e+02,4.494314110639379578e+01,2.521984464628811793e+02,-1.687013547358043581e+02
2.506390228172197112e+02,2.999997138977050781e+02,3.037105992147735378e+01,2.611275118628323071e+02,-1.687013547358043581e+02
2.552160873313798675e+02,3.000000000000000000e+02,5.726948690423137123e+01,2.654715432826374126e+02,-1.687013547358043581e+02
2.505654945274247893e+02,3.000000000000000000e+02,4.494619286420629578e+01,2.516169905424089848e+02,-1.687013547358043581e+02
2.505657806297197112e+02,3.000000000000000000e+02,3.115230992147735378e+01,2.518248957434475415e+02,-1.687011640009410769e+02
2.505657806297197112e+02,3.000000000000000000e+02,4.494638359906957703e+01,2.568772683106077466e+02,-1.765889255863637004e+02
2.478422067217787799e+02,3.000000000000000000e+02,3.703603661420629578e+01,2.564338097534788403e+02,-1.763932316166371379e+02
2.458759918113603362e+02,2.984605625208721449e+02,3.703603661420629578e+01,2.564335236511839184e+02,-1.703615109858043581e+02
2.505657806297197112e+02,2.999997138977050781e+02,5.727559041985637123e+01,2.654715432826374126e+02,-1.687013547358043581e+02
